TaxID,Order,Family,Genus,species,AdultBodyMass_g,GenerationLength_d,Sources_AdultBodyMass,Max_longevity_d,Sources_Max_longevity,Rspan_d,AFR_d,Data_AFR,Calculated_GL_d,,Sources_GL
18762,Chiroptera,Pteropodidae,Pteropus,Pteropus_temminckii,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18764,Chiroptera,Pteropodidae,Pteropus,Pteropus_tonganus,561.51,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18765,Chiroptera,Pteropodidae,Pteropus,Pteropus_tuberculatus,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136531,Chiroptera,Pteropodidae,Pteropus,Pteropus_ualanus,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18766,Chiroptera,Pteropodidae,Pteropus,Pteropus_vampyrus,1027.54,2945.918407,PanTHERIA,7628.5,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics
18767,Chiroptera,Pteropodidae,Pteropus,Pteropus_vetulus,151.54,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18768,Chiroptera,Pteropodidae,Pteropus,Pteropus_voeltzkowi,542.4,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18769,Chiroptera,Pteropodidae,Pteropus,Pteropus_woodfordi,122.67,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136246,Chiroptera,Pteropodidae,Pteropus,Pteropus_yapensis,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41491,Scandentia,Ptilocercidae,Ptilocercus,Ptilocercus_lowii,42.5,1458.084583,PanTHERIA,985.5,PanTHERIA,no_information,no_information,no_information,no_information,,Mean_order
18847,Cetartiodactyla,Cervidae,Pudu,Pudu_mephistophiles,9599.96,1390.07,PanTHERIA,3650,PanTHERIA;_Carn_ung,3183,467,calculated,1390.07,,Rspan-ASMmales
18848,Cetartiodactyla,Cervidae,Pudu,Pudu_puda,9642.62,1460,PanTHERIA,5207.333333,PanTHERIA;AnAge;Carn_Ung,4887.333333,320,calculated,1737.326667,,GMA
18868,Carnivora,Felidae,Puma,Puma_concolor,53954.05,2693.790067,PanTHERIA,7762.333333,PanTHERIA;AnAge;_Carn_ung,7138.793333,623.54,PanTHERIA,2693.790067,,Rspan-AFB
9948,Carnivora,Felidae,Puma,Puma_yagouaroundi,6875,2250.566667,PanTHERIA,4855.108333,PanTHERIA;AnAge;_Carn_ung,3876.833333,1126.285,calculated,2250.566667,,Rspan-AFR(SM+Gest)
136287,Rodentia,Cricetidae,Punomys,Punomys_kofordi,84.8,589.3882991,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18880,Rodentia,Cricetidae,Punomys,Punomys_lemminus,84.8,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
41669,Carnivora,Phocidae,Pusa,Pusa_caspica,62326.2,5840,PanTHERIA,18250,PanTHERIA,16060,2190,PanTHERIA,6847.4,,GMA
41672,Carnivora,Phocidae,Pusa,Pusa_hispida,70963.6,6803.8094,PanTHERIA,16790,PanTHERIA;AnAge,14798.86,2512.14,calculated,6803.8094,,Rspan-AFR(SM+Gest)
41676,Carnivora,Phocidae,Pusa,Pusa_sibirica,89499.99,7898.81575,PanTHERIA,20440,PanTHERIA;AnAge,18439.175,2551.455,calculated,7898.81575,,Rspan-AFR(SM+Gest)
39827,Primates,Cercopithecidae,Pygathrix,Pygathrix_cinerea,10050,4015,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
39826,Primates,Cercopithecidae,Pygathrix,Pygathrix_nemaeus,9411.1,4015,PanTHERIA,9307.5,PanTHERIA;AnAge,no_information,no_information,no_information,no_information,,GMA
39828,Primates,Cercopithecidae,Pygathrix,Pygathrix_nigripes,10333.32,4015,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
18942,Rodentia,Dipodidae,Pygeretmus,Pygeretmus_platyurus,20,726.1971375,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18943,Rodentia,Dipodidae,Pygeretmus,Pygeretmus_pumilio,52.24,726.1971375,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18944,Rodentia,Dipodidae,Pygeretmus,Pygeretmus_zhitkovi,14.52907,726.1971375,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18945,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma_bilabiatum,18.5,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
29742,Cetartiodactyla,Cervidae,Rangifer,Rangifer_tarandus,109088.5,1825,PanTHERIA,7555.5,PanTHERIA;AnAge;Carn_Ung,6875.5,680,calculated,2673.895,,GMA
19308,Cetartiodactyla,Bovidae,Raphicerus,Raphicerus_campestris,11661.53,1744.588433,PanTHERIA,4538.166667,PanTHERIA;AnAge;_Carn_ung,4507.856667,437.31,calculated,1744.588433,,Rspan-AFR(SM+Gest)
19306,Cetartiodactyla,Bovidae,Raphicerus,Raphicerus_melanotis,10503.14,1856.78,PanTHERIA,5110,PanTHERIA;_Carn_ung,4582,528,calculated,1856.78,,Rspan-ASMmales
19307,Cetartiodactyla,Bovidae,Raphicerus,Raphicerus_sharpei,9396.9,1742.47,PanTHERIA,5110,PanTHERIA;_Carn_ung,4743,367,calculated,1742.47,,Rspan-ASMmales
19320,Rodentia,Muridae,Rattus,Rattus_adustus,156.8354333,534.7590667,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19361,Rodentia,Muridae,Rattus,Rattus_andamanensis,140,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19321,Rodentia,Muridae,Rattus,Rattus_annandalei,197.49,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136526,Rodentia,Muridae,Rattus,Rattus_arfakienis,156.8354333,534.7590667,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19322,Rodentia,Muridae,Rattus,Rattus_argentiventer,165.37,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136730,Rodentia,Muridae,Rattus,Rattus_arrogans,46,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
19323,Rodentia,Muridae,Rattus,Rattus_baluensis,107.5,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136580,Rodentia,Muridae,Rattus,Rattus_blangorum,156.8354333,534.7590667,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19324,Rodentia,Muridae,Rattus,Rattus_bontanus,156.8354333,534.7590667,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19325,Rodentia,Muridae,Rattus,Rattus_burrus,127,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19326,Rodentia,Muridae,Rattus,Rattus_colletti,146.48,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19327,Rodentia,Muridae,Rattus,Rattus_elaphinus,131.35,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19328,Rodentia,Muridae,Rattus,Rattus_enganus,156.8354333,534.7590667,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19329,Rodentia,Muridae,Rattus,Rattus_everetti,253.53,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19330,Rodentia,Muridae,Rattus,Rattus_exulans,50.63,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
19331,Rodentia,Muridae,Rattus,Rattus_feliceus,306,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19333,Rodentia,Muridae,Rattus,Rattus_fuscipes,124.58,558.5072833,PanTHERIA,1590.791667,PanTHERIA;AnAge,1453.921667,136.87,PanTHERIA,558.5072833,,Rspan-AFB
19318,Rodentia,Muridae,Rattus,Rattus_giluwensis,156.8354333,534.7590667,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19334,Rodentia,Muridae,Rattus,Rattus_hainaldi,63.85388804,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
19335,Rodentia,Muridae,Rattus,Rattus_hoffmanni,147,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19336,Rodentia,Muridae,Rattus,Rattus_hoogerwerfi,165,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19337,Rodentia,Muridae,Rattus,Rattus_jobiensis,380,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19338,Rodentia,Muridae,Rattus,Rattus_koopmani,156.8354333,534.7590667,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19339,Rodentia,Muridae,Rattus,Rattus_korinchi,156.8354333,534.7590667,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19340,Rodentia,Muridae,Rattus,Rattus_leucopus,200.89,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19341,Rodentia,Muridae,Rattus,Rattus_losea,104.63,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19342,Rodentia,Muridae,Rattus,Rattus_lugens,224,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19343,Rodentia,Muridae,Rattus,Rattus_lutreolus,106,440.2920833,PanTHERIA,1244.041667,PanTHERIA;AnAge,1132.041667,112,PanTHERIA,440.2920833,,Rspan-AFB
19345,Rodentia,Muridae,Rattus,Rattus_marmosurus,217,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19346,Rodentia,Muridae,Rattus,Rattus_mindorensis,156.8354333,534.7590667,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19347,Rodentia,Muridae,Rattus,Rattus_mollicomulus,63.85388804,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
19348,Rodentia,Muridae,Rattus,Rattus_montanus,136,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19349,Rodentia,Muridae,Rattus,Rattus_mordax,230,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19350,Rodentia,Muridae,Rattus,Rattus_morotaiensis,148.25,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
20758,Rodentia,Muridae,Rattus,Rattus_niobe,45.07,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
19352,Rodentia,Muridae,Rattus,Rattus_nitidus,100.02,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19353,Rodentia,Muridae,Rattus,Rattus_norvegicus,282.89,594.0375,PanTHERIA,1825,AnAge,1733.75,91.25,PanTHERIA,594.0375,,Rspan-AFB
19354,Rodentia,Muridae,Rattus,Rattus_novaeguineae,133,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136785,Rodentia,Muridae,Rattus,Rattus_omichlodes,70.02,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
19355,Rodentia,Muridae,Rattus,Rattus_osgoodi,93,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
19356,Rodentia,Muridae,Rattus,Rattus_palmarum,491,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19357,Rodentia,Muridae,Rattus,Rattus_pelurus,156.8354333,534.7590667,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136632,Rodentia,Muridae,Rattus,Rattus_pococki,46,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
19358,Rodentia,Muridae,Rattus,Rattus_praetor,194.43,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19370,Rodentia,Muridae,Rattus,Rattus_pyctoris,136,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19359,Rodentia,Muridae,Rattus,Rattus_ranjiniae,120,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19360,Rodentia,Muridae,Rattus,Rattus_rattus,142.68,546.1994,PanTHERIA,1533,PanTHERIA;AnAge,1389.86,143.14,PanTHERIA,546.1994,,Rspan-AFB
20759,Rodentia,Muridae,Rattus,Rattus_richardsoni,64.29,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
136700,Rodentia,Muridae,Rattus,Rattus_salocco,156.8354333,534.7590667,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136517,Rodentia,Muridae,Rattus,Rattus_satarae,63.85388804,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
19362,Rodentia,Muridae,Rattus,Rattus_simalurensis,127,534.7590667,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19363,Rodentia,Muridae,Rattus,Rattus_sordidus,157.5,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
19364,Rodentia,Muridae,Rattus,Rattus_steini,151.17,534.7590667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
